Peer Impact Program,"Thursday, September 1, 2016",9:00 AM,,"Thursday, September 1, 2016",TRUE,
Employer Site Visit Featuring: Mindshare,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Passion to Profession,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Panel Discussion and Q&A with Returned Peace Corps Volunteers (Representing the Diversity of America Abroad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Peace Corps Application Workshop,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
What's Next: Politics & International Relations,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
What's Next: Economics,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Careers with a Math or Computer Science Minor,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"Education, Government, Health, Human Services & Non-Profit Expo","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Engineering Employers in Residence,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Fall 2015 Engineering & Technology Career Fair,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
BNY Mellon Presents 'Mock Interview for Internship',"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
PwC Presents 'Case Interview Preparation and Execution' ,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Acing the Case Interview Grad Edition: Tech Consulting (hosted by Grad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Acing the Case Interview Grad Edition: The Basics (Hosted by Grad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Careers in Research and Academic Administration ,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Decoding Your Facilitator Experience (Hosted by Grad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Exploring Non-Profit Careers,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
GPS: Improv-ing Your Pitch,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
GPS: LinkedIn - Advanced User Strategies,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
GPS: Navigating Academic and Professional Conferences,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Grad Networking Breakfast: Technology (Hosted By Grad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Grad Success Series: Leadership in the Workplace,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Grad Success Series: Navigating Identity in the Workplace,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Grad Success Series: Professional Communication,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Recruiter Panel: Job Search Strategies for Graduate Students ,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Alumni/Grad Networking: Using Your Advanced Degree in a Unique Way,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Advanced LinkedIn: Optimize Your Profile & Your Network,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Alumni Lessons Learned: What I Wish I Knew For My Job Search:Panel/Networking Reception (Hosted by Grad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Considering a Career Change? Learn to wrestle with tough decisions.,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"Envisioning Your Ideal Career, Creating an Action Plan to Get There","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Managing your Quarter-Life Crisis,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Power Networking/Power Pitching: The Dynamic Duo!,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Resumes & Negotiations,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
The Ultimate Confidence Building Workshop‰Û_.Yours for the Taking,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Using LinkedIn Effectively,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
WEBINAR: How to Network When You Don‰Ûªt Know What You Want to Do,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
What Recruiters Look for During the Phone Interview,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Careers in Insurance: Myths vs. Facts ,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
American Expresses Recruiter-in-Residence: Finance,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
American Expresses Recruiter-in-Residence: Marketing,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Citi Coffee Chats,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Democratic Congressional Campaign Committee (DCCC) Recruiter-in-Residence,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Engineering and Technology Career Fair,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Government and Non-Profit Expo,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Job and Internship Career Fair,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Marketing Your Foreign Language Degree Presented by the Peace Corps,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
NBA Recruiter-in-Residence,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"Real Estate, Hospitality & Tourism Career Fair","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Women's Foreign Policy Mentoring Fair,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Acing the Interview,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Making It In Media: featuring panelists from MSNBC and Latina Magazine,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Making It In: Finance - Featuring Capco,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Making It In: Tech,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Pitching Your Diverse Experience: Cover Letter Edition,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Pitching Your Diverse Experience: Resume Edition,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Pitching Your Diverse Experience: Interview Edition,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"Secrets to Becoming a Successful Leader: Featuring Lindsay Pollak, Millennial Workplace Expert","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Social Media + Networking for your Job Search,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Crush Your Coding Interview Workshop (with Facebook),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Finding YOUR Path at a StartUp (Diversity in STEM Summit),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Girls Tech Talk Event @ SoE,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
WESTM Mentoring Program - Mentor Training & Mentee Orientation,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Wasserman Employer Meet Up with PWC - Technology Themed!,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Women in STEM: Wasserman Employer Meet Up Featuring Credit Suisse,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Clear Conversation,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Lime Connect for students with disabilities,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"Resumes, Interviewing, Job Search for Students with Disabilities","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Student Employment Scoop,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
The Content Intersection Lecture Series: How Concerts changed the Music Industry,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
The Content Intersection Lecture Series: How Media Differs & Correlates in Different Mediums,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
The Content Intersection Lecture Series: Social Media in the Age of Branding,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"The Content Intersection Lecture Series: The Future of Artist Development: From Technology & Education to Music Industry Goals, and Everything in Between","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
The Content Intersection Lecture Series: The Importance of Cultivating Brands,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
The Content Intersection Lecture Series: The Importance of Networking and Relationships Leading to Cross Pollination & Seizing Opportunity,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
International Student Professional Readiness Education Program (PREP) Kick Off,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Wasserman Meet-Up (Industry Specific Employer Meet-Ups),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
International Student Career Conference,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
International Student Job Search Strategies,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Networking & Informational Interviewing: Strategies for International Students,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"NYU Find & Follow Your Passion Conference, Hosted by FindSpark","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Preparing to Succeed in Hospitality Management Training Programs,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Exploring a Legal Career,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Getting the Scoop on Work Study and Part-time Jobs,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Interviewing and Networking Workshop for Student Athletes,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
NYU Service and Volunteer Fair,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Resumes and Cover Letters That Work for Commuter and Transfer Students,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Social Media + Networking for your Job Search for Commuter and Transfer Students,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Exploring Health Careers,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Law School 101,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
MBA Admissions: Q&A,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Med School 101,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Medical School Site Visit: Cornell Medical School,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Site Visit: Icahn School of Medicine at Mount Sinai,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Non-Profit Boot Camp,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Business Boot Camp for Non-Business Students,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Making the Most of a Career Fair,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Getting the Scoop on Work Study and Part-time Jobs,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Sustainability Careers Mentoring Night,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
TORCHtalks: Get the Lowdown on Hot Careers From the Experts,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Electric Boat Resume Reviews / Interviewing Tips,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Meet with a Tandon Alumnus ,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Working in the US: Bridging cultural differences between you and your (future) employer. (For International Students),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Careers in Media/Marketing,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Grad Success Series:  Personal Branding/Impression Management,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Business Boot Camp for Non Business Grad Students (Hosted by Grad),"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Global Careers in Travel & Tourism,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Women in Sports Career Panel,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
College to Career Boot Camp,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Networking for the Novice,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Salary Negotiation for Women ,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
"All About Books: Panel on Writing, Multimedia and Publishing","Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Applying to Grad School for Anthropology and the Social Sciences,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
What's Next: Anthropology,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
What's Next: Psychology,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Jumpstart Your Internship Search,"Thursday, September 1, 2016",9:00 AM,Wasserman,"Thursday, September 1, 2016",TRUE,
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, September 06, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, September 13, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, October 04, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, October 11, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, November 01, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, November 08, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, December 06, 2016",TRUE,1:00:00
Time Management Toolkit,First and second Tuesday of the month,3:00 PM,TBD,"Tuesday, December 13, 2016",TRUE,1:00:00
Insomnia Toolkit,First Wednesday of each month,3:00 PM,TBD,"Wednesday, September 07, 2016",TRUE,1:00:00
Insomnia Toolkit,First Wednesday of each month,3:00 PM,TBD,"Wednesday, October 05, 2016",TRUE,1:00:00
Insomnia Toolkit,First Wednesday of each month,3:00 PM,TBD,"Wednesday, November 02, 2016",TRUE,1:00:00
Insomnia Toolkit,First Wednesday of each month,3:00 PM,TBD,"Wednesday, December 07, 2016",TRUE,1:00:00
